response_id,response,screen_time_hours,screen_time_minutes
R_6JrD5AyLzCNcfvg,"Response(id='resp_0a44899ee5f7a47600695f7e7577c0819c91e9341775964f02', created_at=1767865973.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0a44899ee5f7a47600695f7e76a620819cbc79f07591a3d8ad', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0a44899ee5f7a47600695f7e7edee0819c8335666f9fb3fbf7', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""16"",""screen_time_minutes"":""10""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=211, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2073), user=None, billing={'payer': 'developer'}, completed_at=1767865983, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",16,10
R_7VF4Ne0Hi1zuIA9,"Response(id='resp_05e750555080942b00695f7e7af38c8190a94735a8ca6f3151', created_at=1767865979.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_05e750555080942b00695f7e7bfd708190a23068fe29a261c2', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_05e750555080942b00695f7e7f433081908651558b1a46047f', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 3, ""screen_time_minutes"": 21}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767865983, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",3,21
R_6q8aAOuXu9ACeev,"Response(id='resp_0fd3fa800a5580f500695f7e7dabdc81a0b3ce1e9658d6db6a', created_at=1767865981.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0fd3fa800a5580f500695f7e7eb37881a085367d3901f8cd84', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0fd3fa800a5580f500695f7e807b4081a08c6bec05659b9bff', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": ""16"",\n  ""screen_time_minutes"": ""47""\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=154, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2016), user=None, billing={'payer': 'developer'}, completed_at=1767865985, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",16,47
R_5TH3id2oIa1Ci2T,"Response(id='resp_0ea728d858071eea00695f7e7c6104819394e44526b6cae504', created_at=1767865980.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0ea728d858071eea00695f7e7d49d8819390138c3da0468f9d', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0ea728d858071eea00695f7e81348481939fb209bbc5404cd1', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 1, ""screen_time_minutes"": 26}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2109), user=None, billing={'payer': 'developer'}, completed_at=1767865985, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",1,26
R_2BkryjaRKfFVYxn,"Response(id='resp_0ba1c69261ae963200695f7e7e8e5c8197ad9773af0cfc45cb', created_at=1767865982.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0ba1c69261ae963200695f7e8050d88197b07a093df788bf26', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0ba1c69261ae963200695f7e81cda48197bdd7bf4d1303a162', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 19, ""screen_time_minutes"": 25}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767865986, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",19,25
R_2esomS7MIOi34ms,"Response(id='resp_010da7b5b134c3f700695f7e7eaf188192b4331e9a290357a7', created_at=1767865982.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_010da7b5b134c3f700695f7e7f4b708192b01cf8dd3cb20071', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_010da7b5b134c3f700695f7e81ee5881929b9db665f1db0ab1', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""13"",""screen_time_minutes"":""53""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=211, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2042), user=None, billing={'payer': 'developer'}, completed_at=1767865986, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",13,53
R_2GZj7XXAefa3MvV,"Response(id='resp_0ea6d4a7b55fb82c00695f7e7fc348819582bdc265e7ac92da', created_at=1767865983.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0ea6d4a7b55fb82c00695f7e809a8c8195869b6fd165f41a08', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0ea6d4a7b55fb82c00695f7e82bab8819581434fcd321a6ab8', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 1, ""screen_time_minutes"": 40}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1833, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1983), user=None, billing={'payer': 'developer'}, completed_at=1767865987, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",1,40
R_7h9ANEVhi95tybn,"Response(id='resp_06c9218d8908c20d00695f7e805558819eaf3114a45d7ef959', created_at=1767865984.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_06c9218d8908c20d00695f7e811618819e8eedfa72d2b11fc2', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_06c9218d8908c20d00695f7e83d190819ebabcf542c612da45', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""19"",""screen_time_minutes"":""26""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=147, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2009), user=None, billing={'payer': 'developer'}, completed_at=1767865988, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",19,26
R_87z70rWmG1TI5cB,"Response(id='resp_0f753a9dcf6e884800695f7e8275648190b65aa5c49578eeeb', created_at=1767865986.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0f753a9dcf6e884800695f7e835ce08190a063e59c07efcc90', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0f753a9dcf6e884800695f7e852bec8190a679deb0b7856400', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 9, ""screen_time_minutes"": 35}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767865989, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",9,35
R_7uJtruAllO7atfD,"Response(id='resp_0aea803d25ee358d00695f7e820834819688a1e9920b248580', created_at=1767865986.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0aea803d25ee358d00695f7e8310c081969a14d4dc1e122e7b', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0aea803d25ee358d00695f7e859b588196be71ca7a2b3a1a94', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 7,\n  ""screen_time_minutes"": 51\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=218, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2080), user=None, billing={'payer': 'developer'}, completed_at=1767865990, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",7,51
R_2pXz0NsXpFWHcth,"Response(id='resp_0bbeb1535c4d3b6c00695f7e827f5081938669257891db7e68', created_at=1767865986.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0bbeb1535c4d3b6c00695f7e83832481938ed580d4df2e3365', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0bbeb1535c4d3b6c00695f7e8772dc8193a2f161845ee9e6c7', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 2, ""screen_time_minutes"": 46}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767865991, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",2,46
R_26avRcakkPkcZj0,"Response(id='resp_02ff8c0c2242752600695f7e84055081939d5321f8302031d0', created_at=1767865988.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_02ff8c0c2242752600695f7e84cca4819382c4d7ec82f50b95', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_02ff8c0c2242752600695f7e8788f88193882b42d0ad6a0206', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 17,\n  ""screen_time_minutes"": 8\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=218, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2049), user=None, billing={'payer': 'developer'}, completed_at=1767865992, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",17,8
R_8E3SshObwRBuZbw,"Response(id='resp_0827bef0db6ebc4b00695f7e8322cc81938f2c7aa26e72daed', created_at=1767865987.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0827bef0db6ebc4b00695f7e8454148193aa677cf6eb6e95b0', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0827bef0db6ebc4b00695f7e87e5e48193a40a122ce5e85536', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""14"", ""screen_time_minutes"": ""42""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767865992, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",14,42
R_5mJwKIyzpVXH42d,"Response(id='resp_0015addd7d310f1000695f7e8555348194ab5cc4e47fe27555', created_at=1767865989.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0015addd7d310f1000695f7e8667588194bbdd6979eed18335', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0015addd7d310f1000695f7e88856c8194b5c10677d5226c2c', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""32"", ""screen_time_minutes"": ""37""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767865992, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",32,37
R_3TBW37IRPyvBxhD,"Response(id='resp_059d1167d621942100695f7e86b78081a0b853feb4a64ddc96', created_at=1767865990.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_059d1167d621942100695f7e87941081a0a1e42ddaac6ed092', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_059d1167d621942100695f7e8bdbf081a09f960d9d53268af1', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 6, ""screen_time_minutes"": 26}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767865996, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",6,26
R_1yu3OaN6UIXpksh,"Response(id='resp_07f32502d3cafc3500695f7e86d8c4819eafb97389fa62a359', created_at=1767865990.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_07f32502d3cafc3500695f7e882da4819ea1d9409836435a5c', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_07f32502d3cafc3500695f7e8c83f4819eac4a268d2b21ddf8', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 16,\n  ""screen_time_minutes"": 25\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=346, output_tokens_details=OutputTokensDetails(reasoning_tokens=320), total_tokens=2208), user=None, billing={'payer': 'developer'}, completed_at=1767865997, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",16,25
R_6q1yCayj9Fu3QRO,"Response(id='resp_068a3c22f19b364400695f7e884ffc819e9c1a8c3d59fa808f', created_at=1767865992.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_068a3c22f19b364400695f7e8915a8819e8ddf4295d67e6e16', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_068a3c22f19b364400695f7e8d41c0819e90866ee8db85dd2c', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 8,\n  ""screen_time_minutes"": 38\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=346, output_tokens_details=OutputTokensDetails(reasoning_tokens=320), total_tokens=2208), user=None, billing={'payer': 'developer'}, completed_at=1767865997, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",8,38
R_8NwXKIimF8SgdSF,"Response(id='resp_09c27cdebfafd48900695f7e88c9e4819e8c05c2ed9f3bdbd7', created_at=1767865992.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_09c27cdebfafd48900695f7e89b430819e97d5ba8ae6028bb2', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_09c27cdebfafd48900695f7e8d6fa8819e8421b95eb9471e13', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 4, ""screen_time_minutes"": 8}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=996, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=1274), user=None, billing={'payer': 'developer'}, completed_at=1767865997, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",4,8
R_2jMC51FjuxFdObn,"Response(id='resp_03cc4d59d8e6d2d600695f7e8926d0819d9457559e7222cb1c', created_at=1767865993.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_03cc4d59d8e6d2d600695f7e8a118c819d9ee457cd487c9707', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_03cc4d59d8e6d2d600695f7e8ddbf8819d94cbc1cf0db4399a', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 13,\n  ""screen_time_minutes"": 13\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=218, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2080), user=None, billing={'payer': 'developer'}, completed_at=1767865998, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",13,13
R_2OoIeqIdPgseOmw,"Response(id='resp_0c189335c35ec02100695f7e89a2d0819ca8732a65454ca4f8', created_at=1767865993.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0c189335c35ec02100695f7e8aecd8819cafa7efde81d9dbc4', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0c189335c35ec02100695f7e8f015c819cb6bad35ac59c01b2', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""1"",""screen_time_minutes"":""12""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=275, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2137), user=None, billing={'payer': 'developer'}, completed_at=1767865999, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",1,12
R_2qKfesQyDGjML9K,"Response(id='resp_09fc569801dc40a500695f7e8e5f4c819db687dd2a571155fb', created_at=1767865998.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_09fc569801dc40a500695f7e8fa130819da60a4da1958e55cd', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_09fc569801dc40a500695f7e915ca8819da3be2ad4af1ec921', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 9, ""screen_time_minutes"": 26}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767866001, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",9,26
