response_id,response,screen_time_hours,screen_time_minutes
R_8D1O3ueKsJREMSc,"Response(id='resp_00df04cb3a4830ca00695f8465acac819681915d3f4390f941', created_at=1767867493.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_00df04cb3a4830ca00695f846646fc81969ca135fd0417956e', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_00df04cb3a4830ca00695f846da0e48196be1cb352a5a3dd10', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""9"",""screen_time_minutes"":""49""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1092, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=403, output_tokens_details=OutputTokensDetails(reasoning_tokens=384), total_tokens=1495), user=None, billing={'payer': 'developer'}, completed_at=1767867502, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",9,49
R_2ckEPvFiISLHxKH,"Response(id='resp_08b70f3a2d3fb7b300695f846a31088194bc8a9c1cdc2d904e', created_at=1767867498.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_08b70f3a2d3fb7b300695f846b3648819486106b03d513428b', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_08b70f3a2d3fb7b300695f846dc3248194b01ef384fee3f501', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 26, ""screen_time_minutes"": 33}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767867502, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",26,33
R_8M20P7vO8OwxrH3,"Response(id='resp_0f621f8d0376a1ff00695f846abdb881a0bded70fc04082e01', created_at=1767867498.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0f621f8d0376a1ff00695f846ba71081a08787c96b041e02a8', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0f621f8d0376a1ff00695f846e5e7481a08cf797a88b109f11', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""31"", ""screen_time_minutes"": ""35""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767867502, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",31,35
R_8SCuLdzSVRd15xo,"Response(id='resp_0c512b27bf424ba200695f846c768481a29a5eb1253fba7f95', created_at=1767867500.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0c512b27bf424ba200695f846d713081a282ec22bc4af62916', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0c512b27bf424ba200695f846ff97881a2841802883d53380b', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 28, ""screen_time_minutes"": 49}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767867504, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",28,49
R_64wvle02U73kfYt,"Response(id='resp_04d46469ebadc87a00695f846e1b308192a19cab354fc55576', created_at=1767867502.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_04d46469ebadc87a00695f846ede588192aa969504649e6b3a', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_04d46469ebadc87a00695f847083548192a2dcf4b488c67be7', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 18,\n  ""screen_time_minutes"": 31\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1264, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=154, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1418), user=None, billing={'payer': 'developer'}, completed_at=1767867504, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",18,31
R_25Z21QfscsrQ0up,"Response(id='resp_040d1286abbd8f4300695f846f3f5c81a3bc6fdf419c56de5d', created_at=1767867503.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_040d1286abbd8f4300695f84701df881a3854267b3c00188b9', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_040d1286abbd8f4300695f8471b31881a3926b0109e994ef3e', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": ""16"",\n  ""screen_time_minutes"": ""21""\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=154, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2016), user=None, billing={'payer': 'developer'}, completed_at=1767867506, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",16,21
R_8Q4e8vRBuq8hlPH,"Response(id='resp_01a3ab588a3e23de00695f846f6220819ea2a3db6aed770b27', created_at=1767867503.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_01a3ab588a3e23de00695f84704a14819ea7fa8b5eccbcd68a', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_01a3ab588a3e23de00695f84728f14819e85666a86c91c515f', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 16,\n  ""screen_time_minutes"": 50\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=154, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2016), user=None, billing={'payer': 'developer'}, completed_at=1767867507, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",16,50
R_6zih2AfyGhG0ZqF,"Response(id='resp_094a314f6e8c222b00695f846e9b648195a1bfe89a13fcc74c', created_at=1767867502.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_094a314f6e8c222b00695f846f667c8195abdf602362ae3ce8', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_094a314f6e8c222b00695f8472f12081958c382cf915dae495', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 17,\n  ""screen_time_minutes"": 12\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=282, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2113), user=None, billing={'payer': 'developer'}, completed_at=1767867507, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",17,12
R_8HSmgvbAJeiw9cV,"Response(id='resp_05910ad56a77c49300695f846c49a081a19434d7178efe825d', created_at=1767867500.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_05910ad56a77c49300695f846d52d081a1900a38f4c80acaa2', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_05910ad56a77c49300695f84730fe481a1a9060fc2945894c2', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 5,\n  ""screen_time_minutes"": 14\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=346, output_tokens_details=OutputTokensDetails(reasoning_tokens=320), total_tokens=2208), user=None, billing={'payer': 'developer'}, completed_at=1767867507, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",5,14
R_1eJiNZZmd6orJiV,"Response(id='resp_06b1f9337395450000695f847151288191845e6df33a0c4457', created_at=1767867505.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_06b1f9337395450000695f8472433c8191bbd0176645214f6d', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_06b1f9337395450000695f84748a308191962a9ca85984f5e3', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""13"",""screen_time_minutes"":""45""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=147, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2009), user=None, billing={'payer': 'developer'}, completed_at=1767867508, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",13,45
R_8IBjo2ZuknVlKmI,"Response(id='resp_035ead3793d3a28d00695f8471ae4481a18a998671014c91bd', created_at=1767867505.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_035ead3793d3a28d00695f847263d481a19248e867543f64b8', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_035ead3793d3a28d00695f84759b1881a19e00d93b35e7dc24', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 3, ""screen_time_minutes"": 11}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1293, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=1507), user=None, billing={'payer': 'developer'}, completed_at=1767867509, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",3,11
R_2YVCseHRQxsbMt3,"Response(id='resp_06f142358f377fb400695f8473b9d4819da11e38a11af9c285', created_at=1767867507.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_06f142358f377fb400695f84748464819da3aa45b4a9eb913e', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_06f142358f377fb400695f84763160819dbc167e567f215272', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": ""24"",\n  ""screen_time_minutes"": ""31""\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=154, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2016), user=None, billing={'payer': 'developer'}, completed_at=1767867510, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",24,31
R_1P8c71PTAP4x2oN,"Response(id='resp_0b70db0a1293bf1e00695f8472fd64819f8b58035221cb2b8a', created_at=1767867507.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0b70db0a1293bf1e00695f8473d8f0819f8dd80739dfadbc1e', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0b70db0a1293bf1e00695f84760de8819fb9aa8f6e80bf3164', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 8, ""screen_time_minutes"": 8}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767867510, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",8,8
R_2G9AhXjIcbpNhzH,"Response(id='resp_0bb869de58a1546d00695f8474a3d08197865cc8f98fc7b1e4', created_at=1767867508.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0bb869de58a1546d00695f8475b3c88197b46408db951b577a', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0bb869de58a1546d00695f847720a881979ab1e2f8e540c41f', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 15, ""screen_time_minutes"": 28}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=86, output_tokens_details=OutputTokensDetails(reasoning_tokens=64), total_tokens=1948), user=None, billing={'payer': 'developer'}, completed_at=1767867512, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",15,28
R_8tR79rPDfIeJWH7,"Response(id='resp_0a0f9e64104271ea00695f84747568819e86ff363db9e0fa42', created_at=1767867508.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0a0f9e64104271ea00695f84753634819ea08bab1bc8b926b3', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0a0f9e64104271ea00695f84782e6c819e9d171c29f26976c1', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 37, ""screen_time_minutes"": 0}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1898, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2112), user=None, billing={'payer': 'developer'}, completed_at=1767867512, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",37,0
R_8TLFeXaRfX1Dz1f,"Response(id='resp_030101ef0e4aec6400695f84763e2c8194b546a13ea93122d3', created_at=1767867510.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_030101ef0e4aec6400695f847754c081948160045f6271750f', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_030101ef0e4aec6400695f8478b0788194b70ab758d955fb55', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""9"", ""screen_time_minutes"": ""53""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=86, output_tokens_details=OutputTokensDetails(reasoning_tokens=64), total_tokens=1948), user=None, billing={'payer': 'developer'}, completed_at=1767867513, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",9,53
R_2HYN2LITwMkoJcM,"Response(id='resp_0197218fde6fa07500695f84777f5c81a1add6d59bef1313d1', created_at=1767867511.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0197218fde6fa07500695f84787e9081a193ed4d978ff7a219', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0197218fde6fa07500695f847a7dc481a18f6fe04e83da8aa7', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""36"", ""screen_time_minutes"": ""31""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767867515, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",36,31
R_7CalaL3KnK127XH,"Response(id='resp_0288ab73661ee19800695f8477648481908ce7469c0ae2745b', created_at=1767867511.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0288ab73661ee19800695f847883748190ae95c8f0abf33f93', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0288ab73661ee19800695f847b7290819081a96e32ea9ad9c4', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 22, ""screen_time_minutes"": 4}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767867515, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",22,4
