session_id,miti_dimension,score,error
MI-MAINEXP-99232563,Empathy,4,0
MI-MAINEXP-29346706,Empathy,4,0
MI-MAINEXP-50600664,Softening Sustain Talk,4,0
MI-MAINEXP-26407166,Partnership,4,0
MI-MAINEXP-26407166,Empathy,3,0
MI-MAINEXP-50600664,Partnership,4,0
MI-MAINEXP-29459756,Cultivating Change Talk,2,0
MI-MAINEXP-99242356,Cultivating Change Talk,1,0
MI-MAINEXP-50600664,Empathy,3,0
MI-MAINEXP-50725993,Cultivating Change Talk,2,0
MI-MAINEXP-27309411,Cultivating Change Talk,2,0
MI-MAINEXP-27309411,Softening Sustain Talk,4,0
MI-MAINEXP-29459756,Partnership,4,0
MI-MAINEXP-99242356,Partnership,4,0
MI-MAINEXP-29459756,Softening Sustain Talk,4,0
MI-MAINEXP-99242356,Softening Sustain Talk,4,0
MI-MAINEXP-99242356,Empathy,4,0
MI-MAINEXP-29459756,Empathy,4,0
MI-MAINEXP-50725993,Softening Sustain Talk,4,0
MI-MAINEXP-27309411,Empathy,4,0
MI-MAINEXP-99675324,Cultivating Change Talk,2,0
MI-MAINEXP-50725993,Partnership,3,0
MI-MAINEXP-27309411,Partnership,4,0
MI-MAINEXP-50725993,Empathy,4,0
MI-MAINEXP-27324787,Cultivating Change Talk,2,0
MI-MAINEXP-29657334,Cultivating Change Talk,1,0
MI-MAINEXP-5082463,Cultivating Change Talk,2,0
MI-MAINEXP-99675324,Softening Sustain Talk,4,0
MI-MAINEXP-29657334,Softening Sustain Talk,4,0
MI-MAINEXP-99675324,Partnership,3,0
MI-MAINEXP-29657334,Partnership,3,0
MI-MAINEXP-27324787,Softening Sustain Talk,4,0
MI-MAINEXP-99675324,Empathy,4,0
MI-MAINEXP-5082463,Softening Sustain Talk,4,0
MI-MAINEXP-27324787,Partnership,4,0
MI-MAINEXP-5082463,Partnership,3,0
MI-MAINEXP-99800649,Cultivating Change Talk,1,0
MI-MAINEXP-29657334,Empathy,4,0
MI-MAINEXP-27324787,Empathy,4,0
MI-MAINEXP-29664586,Cultivating Change Talk,2,0
MI-MAINEXP-99800649,Softening Sustain Talk,4,0
MI-MAINEXP-27590220,Cultivating Change Talk,2,0
MI-MAINEXP-5082463,Empathy,3,0
MI-MAINEXP-27590220,Softening Sustain Talk,4,0
MI-MAINEXP-99800649,Partnership,4,0
MI-MAINEXP-50885801,Cultivating Change Talk,2,0
MI-MAINEXP-29664586,Softening Sustain Talk,4,0
MI-MAINEXP-29664586,Partnership,4,0
MI-MAINEXP-50885801,Softening Sustain Talk,4,0
MI-MAINEXP-27590220,Partnership,3,0
MI-MAINEXP-50885801,Partnership,3,0
MI-MAINEXP-27590220,Empathy,4,0
MI-MAINEXP-99821484,Cultivating Change Talk,2,0
MI-MAINEXP-50885801,Empathy,4,0
MI-MAINEXP-29950532,Cultivating Change Talk,2,0
MI-MAINEXP-99800649,Empathy,4,0
MI-MAINEXP-27667710,Cultivating Change Talk,2,0
MI-MAINEXP-29664586,Empathy,4,0
MI-MAINEXP-99821484,Softening Sustain Talk,4,0
MI-MAINEXP-51356353,Cultivating Change Talk,2,0
MI-MAINEXP-99821484,Partnership,3,0
MI-MAINEXP-29950532,Softening Sustain Talk,4,0
MI-MAINEXP-71356663,Cultivating Change Talk,2,0
MI-MAINEXP-95350847,Empathy,4,0
MI-MAINEXP-46951885,Partnership,4,0
MI-MAINEXP-7433287,Softening Sustain Talk,4,0
MI-MAINEXP-7433287,Partnership,4,0
MI-MAINEXP-46951885,Empathy,3,0
MI-MAINEXP-95531422,Cultivating Change Talk,2,0
MI-MAINEXP-71356663,Softening Sustain Talk,4,0
MI-MAINEXP-46951885,Softening Sustain Talk,4,0
MI-MAINEXP-7433287,Empathy,4,0
MI-MAINEXP-71356663,Partnership,4,0
MI-MAINEXP-71356663,Empathy,4,0
MI-MAINEXP-47259248,Cultivating Change Talk,2,0
MI-MAINEXP-74904497,Cultivating Change Talk,2,0
MI-MAINEXP-95531422,Partnership,4,0
MI-MAINEXP-47259248,Softening Sustain Talk,4,0
MI-MAINEXP-95531422,Empathy,4,0
MI-MAINEXP-95531422,Softening Sustain Talk,4,0
MI-MAINEXP-7140600,Cultivating Change Talk,3,0
MI-MAINEXP-47259248,Partnership,4,0
MI-MAINEXP-74904497,Partnership,3,0
MI-MAINEXP-7140600,Partnership,4,0
MI-MAINEXP-9554670,Cultivating Change Talk,2,0
MI-MAINEXP-74904497,Softening Sustain Talk,3,0
MI-MAINEXP-74904497,Empathy,3,0
MI-MAINEXP-7140600,Softening Sustain Talk,3,0
MI-MAINEXP-47259248,Empathy,4,0
MI-MAINEXP-47311295,Cultivating Change Talk,2,0
MI-MAINEXP-9554670,Softening Sustain Talk,4,0
MI-MAINEXP-75126208,Cultivating Change Talk,1,0
MI-MAINEXP-7140600,Empathy,4,0
MI-MAINEXP-9554670,Partnership,3,0
MI-MAINEXP-71552639,Cultivating Change Talk,1,0
MI-MAINEXP-47311295,Softening Sustain Talk,4,0
MI-MAINEXP-75126208,Softening Sustain Talk,4,0
MI-MAINEXP-9554670,Empathy,4,0
MI-MAINEXP-47311295,Partnership,4,0
MI-MAINEXP-71552639,Softening Sustain Talk,4,0
MI-MAINEXP-95619025,Cultivating Change Talk,2,0
MI-MAINEXP-75126208,Partnership,4,0
MI-MAINEXP-47311295,Empathy,4,0
MI-MAINEXP-75126208,Empathy,2,0
MI-MAINEXP-95619025,Softening Sustain Talk,4,0
MI-MAINEXP-47321853,Cultivating Change Talk,2,0
MI-MAINEXP-71552639,Partnership,4,0
MI-MAINEXP-71552639,Empathy,4,0
MI-MAINEXP-95619025,Partnership,2,0
MI-MAINEXP-75144449,Cultivating Change Talk,2,0
MI-MAINEXP-71593717,Cultivating Change Talk,2,0
MI-MAINEXP-47321853,Softening Sustain Talk,3,0
MI-MAINEXP-47321853,Partnership,4,0
MI-MAINEXP-75144449,Softening Sustain Talk,4,0
MI-MAINEXP-95619025,Empathy,3,0
MI-MAINEXP-75144449,Partnership,4,0
MI-MAINEXP-47321853,Empathy,2,0
MI-MAINEXP-95744245,Cultivating Change Talk,2,0
MI-MAINEXP-71593717,Softening Sustain Talk,4,0
MI-MAINEXP-71593717,Partnership,3,0
MI-MAINEXP-75144449,Empathy,4,0
MI-MAINEXP-47470006,Cultivating Change Talk,2,0
MI-MAINEXP-71593717,Empathy,4,0
MI-MAINEXP-75342078,Cultivating Change Talk,2,0
MI-MAINEXP-95744245,Partnership,4,0
MI-MAINEXP-71883198,Cultivating Change Talk,2,0
MI-MAINEXP-95744245,Empathy,4,0
MI-MAINEXP-47470006,Partnership,3,0
MI-MAINEXP-95744245,Softening Sustain Talk,4,0
MI-MAINEXP-47470006,Softening Sustain Talk,3,0
MI-MAINEXP-75342078,Partnership,4,0
MI-MAINEXP-96071409,Cultivating Change Talk,2,0
MI-MAINEXP-71883198,Softening Sustain Talk,4,0
MI-MAINEXP-75342078,Softening Sustain Talk,4,0
MI-MAINEXP-47470006,Empathy,4,0
MI-MAINEXP-71883198,Partnership,4,0
MI-MAINEXP-75342078,Empathy,4,0
MI-MAINEXP-4753478,Cultivating Change Talk,2,0
MI-MAINEXP-71883198,Empathy,4,0
MI-MAINEXP-96071409,Softening Sustain Talk,4,0
MI-MAINEXP-71953819,Cultivating Change Talk,2,0
MI-MAINEXP-75548879,Cultivating Change Talk,2,0
MI-MAINEXP-96071409,Partnership,4,0
MI-MAINEXP-4753478,Softening Sustain Talk,4,0
MI-MAINEXP-96071409,Empathy,4,0
MI-MAINEXP-4753478,Partnership,3,0
MI-MAINEXP-75548879,Softening Sustain Talk,4,0
MI-MAINEXP-4753478,Empathy,4,0
MI-MAINEXP-75548879,Partnership,4,0
MI-MAINEXP-75548879,Empathy,3,0
MI-MAINEXP-71953819,Partnership,4,0
MI-MAINEXP-96203029,Cultivating Change Talk,2,0
MI-MAINEXP-47827548,Cultivating Change Talk,2,0
MI-MAINEXP-96203029,Softening Sustain Talk,4,0
MI-MAINEXP-71953819,Empathy,4,0
MI-MAINEXP-75620453,Cultivating Change Talk,2,0
MI-MAINEXP-72026216,Cultivating Change Talk,3,0
MI-MAINEXP-96203029,Partnership,3,0
MI-MAINEXP-96203029,Empathy,4,0
MI-MAINEXP-47827548,Softening Sustain Talk,4,0
MI-MAINEXP-47827548,Partnership,4,0
MI-MAINEXP-72026216,Softening Sustain Talk,4,0
MI-MAINEXP-75620453,Partnership,4,0
MI-MAINEXP-75620453,Softening Sustain Talk,4,0
MI-MAINEXP-47827548,Empathy,3,0
MI-MAINEXP-96226260,Cultivating Change Talk,2,0
MI-MAINEXP-72026216,Partnership,2,0
MI-MAINEXP-72026216,Empathy,4,0
MI-MAINEXP-75620453,Empathy,4,0
MI-MAINEXP-96226260,Softening Sustain Talk,4,0
MI-MAINEXP-96226260,Partnership,3,0
MI-MAINEXP-48051601,Cultivating Change Talk,2,0
MI-MAINEXP-75660840,Cultivating Change Talk,2,0
MI-MAINEXP-71953819,Softening Sustain Talk,4,0
MI-MAINEXP-96226260,Empathy,3,0
MI-MAINEXP-75660840,Partnership,4,0
MI-MAINEXP-48051601,Softening Sustain Talk,4,0
MI-MAINEXP-72158208,Cultivating Change Talk,2,0
MI-MAINEXP-48051601,Partnership,4,0
MI-MAINEXP-96248795,Cultivating Change Talk,2,0
MI-MAINEXP-72158208,Softening Sustain Talk,4,0
MI-MAINEXP-72158208,Partnership,4,0
MI-MAINEXP-75660840,Softening Sustain Talk,4,0
MI-MAINEXP-75660840,Empathy,4,0
MI-MAINEXP-23741086,Partnership,4,0
MI-MAINEXP-96248795,Softening Sustain Talk,4,0
MI-MAINEXP-48051601,Empathy,4,0
MI-MAINEXP-23741086,Softening Sustain Talk,4,0
MI-MAINEXP-23741086,Empathy,4,0
MI-MAINEXP-23837942,Cultivating Change Talk,2,0
MI-MAINEXP-23837942,Softening Sustain Talk,4,0
MI-MAINEXP-23837942,Empathy,4,0
MI-MAINEXP-23990885,Cultivating Change Talk,2,0
MI-MAINEXP-23837942,Partnership,3,0
MI-MAINEXP-23990885,Empathy,4,0
MI-MAINEXP-23990885,Partnership,4,0
MI-MAINEXP-23990885,Softening Sustain Talk,4,0
MI-MAINEXP-23999056,Cultivating Change Talk,2,0
MI-MAINEXP-23999056,Empathy,4,0
MI-MAINEXP-23999056,Softening Sustain Talk,4,0
MI-MAINEXP-24073592,Cultivating Change Talk,2,0
MI-MAINEXP-24073592,Empathy,4,0
MI-MAINEXP-23999056,Partnership,4,0
MI-MAINEXP-24073592,Softening Sustain Talk,4,0
MI-MAINEXP-24073592,Partnership,4,0
MI-MAINEXP-24379897,Partnership,4,0
MI-MAINEXP-24379897,Empathy,4,0
MI-MAINEXP-24379897,Softening Sustain Talk,3,0
MI-MAINEXP-24379897,Cultivating Change Talk,2,0
MI-MAINEXP-24649973,Cultivating Change Talk,2,0
MI-MAINEXP-24649973,Partnership,4,0
MI-MAINEXP-24649973,Empathy,4,0
MI-MAINEXP-24649973,Softening Sustain Talk,4,0
MI-MAINEXP-24745509,Empathy,4,0
MI-MAINEXP-24745509,Cultivating Change Talk,2,0
MI-MAINEXP-24745509,Partnership,3,0
MI-MAINEXP-24745509,Softening Sustain Talk,4,0
MI-MAINEXP-93045566,Partnership,3,0
MI-MAINEXP-43859030,Cultivating Change Talk,2,0
MI-MAINEXP-4083823,Empathy,4,0
MI-MAINEXP-93045566,Empathy,4,0
MI-MAINEXP-68205916,Empathy,4,0
MI-MAINEXP-43859030,Softening Sustain Talk,4,0
MI-MAINEXP-40859272,Cultivating Change Talk,2,0
MI-MAINEXP-68475984,Cultivating Change Talk,2,0
MI-MAINEXP-40859272,Softening Sustain Talk,4,0
MI-MAINEXP-93092023,Cultivating Change Talk,1,0
MI-MAINEXP-43859030,Empathy,4,0
MI-MAINEXP-68475984,Softening Sustain Talk,4,0
MI-MAINEXP-68475984,Partnership,3,0
MI-MAINEXP-40859272,Partnership,4,0
MI-MAINEXP-43859030,Partnership,3,0
MI-MAINEXP-40859272,Empathy,4,0
MI-MAINEXP-93092023,Softening Sustain Talk,4,0
MI-MAINEXP-93092023,Partnership,4,0
MI-MAINEXP-68475984,Empathy,3,0
MI-MAINEXP-43906470,Cultivating Change Talk,2,0
MI-MAINEXP-43906470,Softening Sustain Talk,3,0
MI-MAINEXP-40986368,Cultivating Change Talk,1,0
MI-MAINEXP-68730924,Cultivating Change Talk,2,0
MI-MAINEXP-40986368,Softening Sustain Talk,4,0
MI-MAINEXP-43906470,Partnership,4,0
MI-MAINEXP-93092023,Empathy,4,0
MI-MAINEXP-43906470,Empathy,4,0
MI-MAINEXP-93312895,Cultivating Change Talk,2,0
MI-MAINEXP-40986368,Partnership,3,0
MI-MAINEXP-68730924,Softening Sustain Talk,4,0
MI-MAINEXP-40986368,Empathy,3,0
MI-MAINEXP-43953298,Cultivating Change Talk,2,0
MI-MAINEXP-68730924,Partnership,4,0
MI-MAINEXP-93312895,Softening Sustain Talk,4,0
MI-MAINEXP-41067079,Cultivating Change Talk,2,0
MI-MAINEXP-68800789,Cultivating Change Talk,2,0
MI-MAINEXP-68730924,Empathy,4,0
MI-MAINEXP-93312895,Partnership,4,0
MI-MAINEXP-93312895,Empathy,4,0
MI-MAINEXP-43953298,Partnership,3,0
MI-MAINEXP-41067079,Softening Sustain Talk,4,0
MI-MAINEXP-43953298,Softening Sustain Talk,4,0
MI-MAINEXP-41067079,Partnership,4,0
MI-MAINEXP-68800789,Partnership,2,0
MI-MAINEXP-93315860,Cultivating Change Talk,2,0
MI-MAINEXP-43953298,Empathy,4,0
MI-MAINEXP-68800789,Softening Sustain Talk,4,0
MI-MAINEXP-93315860,Softening Sustain Talk,4,0
MI-MAINEXP-44094897,Cultivating Change Talk,2,0
MI-MAINEXP-41067079,Empathy,4,0
MI-MAINEXP-69320811,Cultivating Change Talk,1,0
MI-MAINEXP-93315860,Partnership,4,0
MI-MAINEXP-68800789,Empathy,3,0
MI-MAINEXP-41136933,Cultivating Change Talk,2,0
MI-MAINEXP-44094897,Softening Sustain Talk,4,0
MI-MAINEXP-93315860,Empathy,4,0
MI-MAINEXP-41136933,Partnership,4,0
MI-MAINEXP-44094897,Empathy,4,0
MI-MAINEXP-41136933,Softening Sustain Talk,5,0
MI-MAINEXP-93395458,Cultivating Change Talk,2,0
MI-MAINEXP-44094897,Partnership,3,0
MI-MAINEXP-69320811,Partnership,2,0
MI-MAINEXP-69320811,Softening Sustain Talk,4,0
MI-MAINEXP-69320811,Empathy,4,0
MI-MAINEXP-41136933,Empathy,4,0
MI-MAINEXP-93395458,Softening Sustain Talk,4,0
MI-MAINEXP-41196530,Cultivating Change Talk,2,0
MI-MAINEXP-93395458,Empathy,4,0
MI-MAINEXP-44500404,Softening Sustain Talk,4,0
MI-MAINEXP-44500404,Cultivating Change Talk,2,0
MI-MAINEXP-69375232,Cultivating Change Talk,1,0
MI-MAINEXP-44500404,Partnership,4,0
MI-MAINEXP-41196530,Softening Sustain Talk,4,0
MI-MAINEXP-44500404,Empathy,4,0
MI-MAINEXP-93418593,Cultivating Change Talk,2,0
MI-MAINEXP-69375232,Softening Sustain Talk,4,0
MI-MAINEXP-69375232,Partnership,4,0
MI-MAINEXP-41196530,Partnership,4,0
MI-MAINEXP-41196530,Empathy,3,0
MI-MAINEXP-93418593,Softening Sustain Talk,4,0
MI-MAINEXP-69375232,Empathy,4,0
MI-MAINEXP-44572276,Cultivating Change Talk,2,0
MI-MAINEXP-93418593,Partnership,3,0
MI-MAINEXP-44572276,Softening Sustain Talk,4,0
MI-MAINEXP-41303970,Cultivating Change Talk,2,0
MI-MAINEXP-69720926,Cultivating Change Talk,2,0
MI-MAINEXP-93418593,Empathy,4,0
MI-MAINEXP-44572276,Partnership,4,0
MI-MAINEXP-41303970,Softening Sustain Talk,4,0
MI-MAINEXP-93395458,Partnership,4,0
MI-MAINEXP-93650244,Cultivating Change Talk,2,0
MI-MAINEXP-44572276,Empathy,3,0
MI-MAINEXP-41303970,Partnership,4,0
MI-MAINEXP-69720926,Partnership,4,0
MI-MAINEXP-69720926,Softening Sustain Talk,4,0
MI-MAINEXP-41303970,Empathy,3,0
MI-MAINEXP-44638039,Cultivating Change Talk,2,0
MI-MAINEXP-69720926,Empathy,3,0
MI-MAINEXP-93650244,Partnership,4,0
MI-MAINEXP-41362148,Cultivating Change Talk,2,0
MI-MAINEXP-93650244,Softening Sustain Talk,4,0
MI-MAINEXP-69797779,Cultivating Change Talk,2,0
MI-MAINEXP-44638039,Softening Sustain Talk,4,0
MI-MAINEXP-93650244,Empathy,4,0
MI-MAINEXP-44638039,Partnership,4,0
MI-MAINEXP-41362148,Softening Sustain Talk,4,0
MI-MAINEXP-44638039,Empathy,4,0
MI-MAINEXP-69797779,Softening Sustain Talk,4,0
MI-MAINEXP-93727680,Cultivating Change Talk,2,0
MI-MAINEXP-41362148,Partnership,4,0
MI-MAINEXP-69797779,Partnership,4,0
MI-MAINEXP-41362148,Empathy,3,0
MI-MAINEXP-93727680,Softening Sustain Talk,4,0
MI-MAINEXP-45028619,Cultivating Change Talk,2,0
MI-MAINEXP-41451249,Cultivating Change Talk,2,0
MI-MAINEXP-93727680,Partnership,4,0
MI-MAINEXP-69834586,Cultivating Change Talk,2,0
MI-MAINEXP-69797779,Empathy,3,0
MI-MAINEXP-45028619,Softening Sustain Talk,4,0
MI-MAINEXP-41451249,Softening Sustain Talk,4,0
MI-MAINEXP-45028619,Partnership,4,0
MI-MAINEXP-93727680,Empathy,3,0
MI-MAINEXP-18890216,Empathy,4,0
MI-MAINEXP-93786446,Cultivating Change Talk,1,0
MI-MAINEXP-21186349,Cultivating Change Talk,2,0
MI-MAINEXP-69834586,Softening Sustain Talk,4,0
MI-MAINEXP-65320044,Partnership,2,0
MI-MAINEXP-21186349,Softening Sustain Talk,4,0
MI-MAINEXP-21186349,Partnership,2,0
MI-MAINEXP-65320044,Empathy,3,0
MI-MAINEXP-19028060,Cultivating Change Talk,2,0
MI-MAINEXP-19028060,Partnership,4,0
MI-MAINEXP-19028060,Softening Sustain Talk,4,0
MI-MAINEXP-6535290,Cultivating Change Talk,2,0
MI-MAINEXP-21186349,Empathy,4,0
MI-MAINEXP-19028060,Empathy,4,0
MI-MAINEXP-21271494,Cultivating Change Talk,2,0
MI-MAINEXP-6535290,Partnership,3,0
MI-MAINEXP-6535290,Softening Sustain Talk,4,0
MI-MAINEXP-19083364,Cultivating Change Talk,2,0
MI-MAINEXP-21271494,Partnership,3,0
MI-MAINEXP-21271494,Empathy,3,0
MI-MAINEXP-19083364,Partnership,3,0
MI-MAINEXP-19083364,Softening Sustain Talk,4,0
MI-MAINEXP-65389838,Cultivating Change Talk,2,0
MI-MAINEXP-6535290,Empathy,4,0
MI-MAINEXP-21271494,Softening Sustain Talk,4,0
MI-MAINEXP-65389838,Softening Sustain Talk,4,0
MI-MAINEXP-19083364,Empathy,4,0
MI-MAINEXP-1936312,Cultivating Change Talk,2,0
MI-MAINEXP-21366413,Cultivating Change Talk,2,0
MI-MAINEXP-65389838,Partnership,3,0
MI-MAINEXP-21366413,Partnership,4,0
MI-MAINEXP-21366413,Softening Sustain Talk,4,0
MI-MAINEXP-21366413,Empathy,3,0
MI-MAINEXP-65446962,Cultivating Change Talk,2,0
MI-MAINEXP-65389838,Empathy,4,0
MI-MAINEXP-1936312,Partnership,4,0
MI-MAINEXP-1936312,Softening Sustain Talk,3,0
MI-MAINEXP-65446962,Softening Sustain Talk,4,0
MI-MAINEXP-21448048,Cultivating Change Talk,2,0
MI-MAINEXP-65446962,Partnership,4,0
MI-MAINEXP-19800182,Cultivating Change Talk,2,0
MI-MAINEXP-1936312,Empathy,4,0
MI-MAINEXP-21448048,Softening Sustain Talk,4,0
MI-MAINEXP-21448048,Partnership,3,0
MI-MAINEXP-19800182,Softening Sustain Talk,4,0
MI-MAINEXP-65446962,Empathy,4,0
MI-MAINEXP-19800182,Partnership,4,0
MI-MAINEXP-21448048,Empathy,4,0
MI-MAINEXP-65457517,Cultivating Change Talk,2,0
MI-MAINEXP-65457517,Softening Sustain Talk,4,0
MI-MAINEXP-65457517,Partnership,3,0
MI-MAINEXP-20036784,Cultivating Change Talk,2,0
MI-MAINEXP-19800182,Empathy,4,0
MI-MAINEXP-65457517,Empathy,4,0
MI-MAINEXP-21457339,Cultivating Change Talk,1,0
MI-MAINEXP-21457339,Partnership,4,0
MI-MAINEXP-21457339,Softening Sustain Talk,4,0
MI-MAINEXP-20036784,Softening Sustain Talk,4,0
MI-MAINEXP-65741680,Cultivating Change Talk,2,0
MI-MAINEXP-21457339,Empathy,3,0
MI-MAINEXP-20036784,Empathy,3,0
MI-MAINEXP-20036784,Partnership,4,0
MI-MAINEXP-65741680,Partnership,4,0
MI-MAINEXP-21499496,Cultivating Change Talk,1,0
MI-MAINEXP-65741680,Softening Sustain Talk,4,0
MI-MAINEXP-65741680,Empathy,4,0
MI-MAINEXP-21499496,Partnership,4,0
MI-MAINEXP-20065989,Cultivating Change Talk,3,0
MI-MAINEXP-21499496,Softening Sustain Talk,4,0
MI-MAINEXP-20065989,Softening Sustain Talk,4,0
MI-MAINEXP-20065989,Partnership,4,0
MI-MAINEXP-21499496,Empathy,4,0
MI-MAINEXP-21548184,Cultivating Change Talk,2,0
MI-MAINEXP-65933652,Partnership,3,0
MI-MAINEXP-20065989,Empathy,4,0
MI-MAINEXP-65933652,Softening Sustain Talk,4,0
MI-MAINEXP-65933652,Empathy,4,0
MI-MAINEXP-65933652,Cultivating Change Talk,1,0
MI-MAINEXP-20109540,Cultivating Change Talk,2,0
MI-MAINEXP-21548184,Softening Sustain Talk,4,0
MI-MAINEXP-21548184,Partnership,4,0
MI-MAINEXP-66014332,Cultivating Change Talk,2,0
MI-MAINEXP-20109540,Softening Sustain Talk,4,0
MI-MAINEXP-20109540,Partnership,3,0
MI-MAINEXP-20109540,Empathy,4,0
MI-MAINEXP-21548184,Empathy,4,0
MI-MAINEXP-21860228,Cultivating Change Talk,2,0
MI-MAINEXP-66014332,Partnership,4,0
MI-MAINEXP-66014332,Softening Sustain Talk,4,0
MI-MAINEXP-66014332,Empathy,4,0
MI-MAINEXP-21860228,Softening Sustain Talk,4,0
MI-MAINEXP-20146123,Cultivating Change Talk,2,0
MI-MAINEXP-66060144,Cultivating Change Talk,2,0
MI-MAINEXP-21860228,Partnership,4,0
MI-MAINEXP-20146123,Softening Sustain Talk,4,0
MI-MAINEXP-38622113,Partnership,4,0
MI-MAINEXP-16362106,Partnership,3,0
MI-MAINEXP-16362106,Empathy,4,0
MI-MAINEXP-38622113,Empathy,4,0
MI-MAINEXP-16402581,Cultivating Change Talk,2,0
MI-MAINEXP-38778820,Cultivating Change Talk,1,0
MI-MAINEXP-16402581,Empathy,4,0
MI-MAINEXP-38778820,Partnership,4,0
MI-MAINEXP-16402581,Softening Sustain Talk,4,0
MI-MAINEXP-38778820,Softening Sustain Talk,4,0
MI-MAINEXP-16402581,Partnership,4,0
MI-MAINEXP-38778820,Empathy,4,0
MI-MAINEXP-16488972,Cultivating Change Talk,2,0
MI-MAINEXP-38791427,Cultivating Change Talk,2,0
MI-MAINEXP-16488972,Softening Sustain Talk,4,0
MI-MAINEXP-16488972,Empathy,4,0
MI-MAINEXP-38791427,Partnership,4,0
MI-MAINEXP-38791427,Empathy,4,0
MI-MAINEXP-16488972,Partnership,4,0
MI-MAINEXP-38791427,Softening Sustain Talk,4,0
MI-MAINEXP-38904742,Cultivating Change Talk,1,0
MI-MAINEXP-16558635,Cultivating Change Talk,2,0
MI-MAINEXP-16558635,Partnership,3,0
MI-MAINEXP-38904742,Partnership,3,0
MI-MAINEXP-38904742,Empathy,4,0
MI-MAINEXP-16558635,Softening Sustain Talk,4,0
MI-MAINEXP-16558635,Empathy,3,0
MI-MAINEXP-38904742,Softening Sustain Talk,4,0
MI-MAINEXP-16804009,Cultivating Change Talk,2,0
MI-MAINEXP-39035442,Cultivating Change Talk,2,0
MI-MAINEXP-16804009,Partnership,4,0
MI-MAINEXP-39035442,Partnership,3,0
MI-MAINEXP-39035442,Empathy,4,0
MI-MAINEXP-39035442,Softening Sustain Talk,4,0
MI-MAINEXP-16804009,Softening Sustain Talk,4,0
MI-MAINEXP-16804009,Empathy,4,0
MI-MAINEXP-16956222,Cultivating Change Talk,2,0
MI-MAINEXP-39063272,Cultivating Change Talk,1,0
MI-MAINEXP-16956222,Empathy,4,0
MI-MAINEXP-16956222,Partnership,4,0
MI-MAINEXP-39063272,Partnership,4,0
MI-MAINEXP-16956222,Softening Sustain Talk,4,0
MI-MAINEXP-39063272,Empathy,4,0
MI-MAINEXP-39063272,Softening Sustain Talk,3,0
MI-MAINEXP-39180362,Softening Sustain Talk,3,0
MI-MAINEXP-16973438,Cultivating Change Talk,2,0
MI-MAINEXP-39180362,Cultivating Change Talk,2,0
MI-MAINEXP-16973438,Partnership,3,0
MI-MAINEXP-16973438,Empathy,4,0
MI-MAINEXP-39180362,Partnership,2,0
MI-MAINEXP-39180362,Empathy,4,0
MI-MAINEXP-16973438,Softening Sustain Talk,4,0
MI-MAINEXP-17102178,Cultivating Change Talk,2,0
MI-MAINEXP-39184068,Cultivating Change Talk,2,0
MI-MAINEXP-17102178,Partnership,4,0
MI-MAINEXP-39184068,Softening Sustain Talk,4,0
MI-MAINEXP-17102178,Softening Sustain Talk,4,0
MI-MAINEXP-17102178,Empathy,4,0
MI-MAINEXP-39184068,Partnership,4,0
MI-MAINEXP-39261849,Cultivating Change Talk,2,0
MI-MAINEXP-17125724,Cultivating Change Talk,2,0
MI-MAINEXP-85150321,Empathy,3,0
MI-MAINEXP-87093714,Cultivating Change Talk,2,0
MI-MAINEXP-36547280,Softening Sustain Talk,4,0
MI-MAINEXP-90253905,Softening Sustain Talk,4,0
MI-MAINEXP-39184068,Empathy,4,0
MI-MAINEXP-61116730,Partnership,4,0
MI-MAINEXP-61116730,Softening Sustain Talk,4,0
MI-MAINEXP-36547280,Partnership,3,0
MI-MAINEXP-8530439,Cultivating Change Talk,2,0
MI-MAINEXP-90253905,Partnership,4,0
MI-MAINEXP-36547280,Empathy,3,0
MI-MAINEXP-61116730,Empathy,4,0
MI-MAINEXP-87093714,Softening Sustain Talk,4,0
MI-MAINEXP-87093714,Partnership,4,0
MI-MAINEXP-90253905,Empathy,4,0
MI-MAINEXP-36768755,Cultivating Change Talk,2,0
MI-MAINEXP-87093714,Empathy,4,0
MI-MAINEXP-61205343,Cultivating Change Talk,2,0
MI-MAINEXP-8530439,Softening Sustain Talk,4,0
MI-MAINEXP-8530439,Partnership,4,0
MI-MAINEXP-8530439,Empathy,4,0
MI-MAINEXP-36768755,Softening Sustain Talk,4,0
MI-MAINEXP-61205343,Softening Sustain Talk,4,0
MI-MAINEXP-8710251,Cultivating Change Talk,2,0
MI-MAINEXP-90368366,Cultivating Change Talk,2,0
MI-MAINEXP-36768755,Partnership,4,0
MI-MAINEXP-61205343,Partnership,2,0
MI-MAINEXP-90368366,Softening Sustain Talk,4,0
MI-MAINEXP-85338404,Cultivating Change Talk,2,0
MI-MAINEXP-61205343,Empathy,3,0
MI-MAINEXP-90368366,Partnership,4,0
MI-MAINEXP-36768755,Empathy,4,0
MI-MAINEXP-8710251,Partnership,4,0
MI-MAINEXP-8710251,Softening Sustain Talk,4,0
MI-MAINEXP-85338404,Softening Sustain Talk,4,0
MI-MAINEXP-90368366,Empathy,3,0
MI-MAINEXP-85338404,Partnership,4,0
MI-MAINEXP-37022175,Cultivating Change Talk,2,0
MI-MAINEXP-6143044,Cultivating Change Talk,2,0
MI-MAINEXP-90368446,Cultivating Change Talk,2,0
MI-MAINEXP-8710251,Empathy,4,0
MI-MAINEXP-6143044,Softening Sustain Talk,4,0
