topic_id,p_topic,topic_keywords,type,question_name,order,user_id_raw,T,treatment,topic_label
4,0.7434173301556875,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,strengths_past_success,28,85196325,2,Ambivalence,Improving Focus and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,menu_of_choices_1,30,85196325,2,Ambivalence,Struggling to Regulate Social Media Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,action_step,32,85196325,2,Ambivalence,Physical Strategies to Limit Phone Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,review_interview,34,85196325,2,Ambivalence,Physical Strategies to Limit Phone Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,wrap_up,36,85196325,2,Ambivalence,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,2,53698604,1,Change Talk,Balancing Connection and Social Media Use
2,0.9937736884835732,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,deepen_negative_impacts,4,53698604,1,Change Talk,Social Media Impact on Energy and Productivity
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,followup_2_past_negatives,6,53698604,1,Change Talk,Daily Timing of Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,values_future_vision,8,53698604,1,Change Talk,Struggling to Regulate Social Media Use
0,0.567764054771449,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,summary_understanding,10,53698604,1,Change Talk,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,dig_deeper_first_scaling_question,16,53698604,1,Change Talk,Struggling to Regulate Social Media Use
4,0.958691000904542,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,second_scaling_question,18,53698604,1,Change Talk,Improving Focus and Productivity
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,ability_booster_strengths,22,53698604,1,Change Talk,Social Media Impact on Energy and Productivity
7,0.59974361434552,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,confidence_past_success,24,53698604,1,Change Talk,Unproductive and Prolonged Scrolling
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,menu_of_choices_1,26,53698604,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,action_step,28,53698604,1,Change Talk,Struggling to Regulate Social Media Use
13,1.0,youtube - videos - watching - minutes - hour - weeks - type - tv - useful - end,answer,review_interview,30,53698604,1,Change Talk,Managing YouTube Viewing Time
0,0.4475431883483315,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,wrap_up,32,53698604,1,Change Talk,Balancing Connection and Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,2,23561314,1,Change Talk,Balancing Connection and Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,deepen_negative_impacts,4,23561314,1,Change Talk,Balancing Connection and Social Media Use
0,0.8934562455296332,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_2_past_negatives,6,23561314,1,Change Talk,Balancing Connection and Social Media Use
0,0.8269212273893493,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,values_future_vision,8,23561314,1,Change Talk,Balancing Connection and Social Media Use
4,0.5834010011399031,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,summary_understanding,10,23561314,1,Change Talk,Improving Focus and Productivity
16,1.0,perfect - pretty - thoughts - experience - job - balance - change - feel - moment - definitely,answer,first_scaling_question,12,23561314,1,Change Talk,Agreement with Summary Statements
14,0.6870063718763693,important - needs - life - care - thing - conscious - problems - feel like - attention - honestly,answer,dig_deeper_first_scaling_question,16,23561314,1,Change Talk,Affirming Importance and Priority
4,0.7760551484224136,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,second_scaling_question,18,23561314,1,Change Talk,Improving Focus and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,20451569,3,Direct persuasion,Struggling to Regulate Social Media Use
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_habits_map,4,20451569,3,Direct persuasion,Daily Timing of Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_direct_harms,6,20451569,3,Direct persuasion,Balancing Connection and Social Media Use
2,0.7549843333758707,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,20451569,3,Direct persuasion,Social Media Impact on Energy and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_benefits_counter,10,20451569,3,Direct persuasion,Struggling to Regulate Social Media Use
0,0.567764054771449,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_importance_scale,12,20451569,3,Direct persuasion,Balancing Connection and Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,t4_importance_to_plan,14,20451569,3,Direct persuasion,Confidence in Changing Social Media Use
1,0.7213925638885901,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_plan_or_benchmarks,16,20451569,3,Direct persuasion,Physical Strategies to Limit Phone Use
19,1.0,weeks - break - minutes - plan - completely - work - difference - minute - cut - feels,answer,t4_commitment_rule,18,20451569,3,Direct persuasion,Preference for Gradual Social Media Reduction
1,0.8101621482918342,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_enforcement,20,20451569,3,Direct persuasion,Physical Strategies to Limit Phone Use
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_confidence_scale2,22,20451569,3,Direct persuasion,Daily Timing of Social Media Use
8,0.5123083264576834,control - believe - mind - try - self - difficult - stick - effort - want - pretty,answer,t4_confidence_strengthen,24,20451569,3,Direct persuasion,Self-Confidence in Behavior Change
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_barriers_solutions,26,20451569,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,0.7633761914244581,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_closing_summary,28,20451569,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_reaction_relevance,2,34818306,3,Direct persuasion,Balancing Connection and Social Media Use
15,1.0,cut - reduce - evenings - improve - don feel - sleep - issue - help - spend time - family,answer,t4_habits_map,4,34818306,3,Direct persuasion,Gradual Reduction of Social Media Use
0,0.7992460151643478,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_direct_harms,6,34818306,3,Direct persuasion,Balancing Connection and Social Media Use
2,0.5724111624762483,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,34818306,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_benefits_counter,10,34818306,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_importance_scale,12,34818306,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_plan_or_benchmarks,16,34818306,3,Direct persuasion,Struggling to Regulate Social Media Use
1,0.6976504869114929,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_commitment_rule,18,34818306,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_enforcement,20,34818306,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_confidence_scale2,22,34818306,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_barriers_solutions,26,34818306,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_closing_summary,28,34818306,3,Direct persuasion,Struggling to Regulate Social Media Use
7,0.4318243007942797,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,deepen_positives,4,46112183,2,Ambivalence,Unproductive and Prolonged Scrolling
0,0.8614504070797675,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,6,46112183,2,Ambivalence,Balancing Connection and Social Media Use
11,0.7833213933542108,posts - hate - news - people - post - bad - don like - read - positive - type,answer,deepen_negatives,8,46112183,2,Ambivalence,Negative Content and Ad Intrusion
5,0.5824065095136882,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,values_discrepancy,10,46112183,2,Ambivalence,Daily Timing of Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,summary_understanding,12,46112183,2,Ambivalence,Struggling to Regulate Social Media Use
12,1.0,right - perfect - ve got - fine - did - good - change - completely - think - plan,answer,first_scaling_question,14,46112183,2,Ambivalence,Explicit Confirmation of Accuracy
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,importance_followup_higher,18,46112183,2,Ambivalence,Struggling to Regulate Social Media Use
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,imagine_consequences,20,46112183,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,second_scaling_question,22,46112183,2,Ambivalence,Struggling to Regulate Social Media Use
8,1.0,control - believe - mind - try - self - difficult - stick - effort - want - pretty,answer,confidence_followup_higher,26,46112183,2,Ambivalence,Self-Confidence in Behavior Change
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,strengths_past_success,28,46112183,2,Ambivalence,Struggling to Regulate Social Media Use
9,0.9565778150987362,difficult - health - job - didn - motivated - change - habits - school - self - cut,answer,menu_of_choices_1,30,46112183,2,Ambivalence,Challenges in Sustaining Personal Change
9,0.3418163968729817,difficult - health - job - didn - motivated - change - habits - school - self - cut,answer,action_step,32,46112183,2,Ambivalence,Challenges in Sustaining Personal Change
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,review_interview,34,46112183,2,Ambivalence,Balancing Connection and Social Media Use
17,1.0,ideas - think really - thought - mind - moment - don think - think - conscious - thoughts - clear,answer,wrap_up,36,46112183,2,Ambivalence,No Specific Thoughts or Ideas
7,0.5421010564697796,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,followup_past_positives,2,80491595,2,Ambivalence,Unproductive and Prolonged Scrolling
13,0.9608274691296156,youtube - videos - watching - minutes - hour - weeks - type - tv - useful - end,answer,deepen_positives,4,80491595,2,Ambivalence,Managing YouTube Viewing Time
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,6,80491595,2,Ambivalence,Balancing Connection and Social Media Use
5,0.5824065095136882,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,deepen_negatives,8,80491595,2,Ambivalence,Daily Timing of Social Media Use
5,0.8339372322297693,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,values_discrepancy,10,80491595,2,Ambivalence,Daily Timing of Social Media Use
6,1.0,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,summary_understanding,12,80491595,2,Ambivalence,Challenges in Changing Social Media Habits
14,1.0,important - needs - life - care - thing - conscious - problems - feel like - attention - honestly,answer,importance_followup_higher,18,80491595,2,Ambivalence,Affirming Importance and Priority
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,73364606,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_habits_map,4,73364606,3,Direct persuasion,Struggling to Regulate Social Media Use
0,0.986028991081952,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_direct_harms,6,73364606,3,Direct persuasion,Balancing Connection and Social Media Use
0,0.8175742779668839,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_benefits_ask,8,73364606,3,Direct persuasion,Balancing Connection and Social Media Use
0,0.8420722774921513,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_benefits_counter,10,73364606,3,Direct persuasion,Balancing Connection and Social Media Use
4,0.863501559893838,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,t4_importance_scale,12,73364606,3,Direct persuasion,Improving Focus and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_plan_or_benchmarks,16,73364606,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_commitment_rule,18,73364606,3,Direct persuasion,Struggling to Regulate Social Media Use
0,0.5703611517552531,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_reaction_relevance,2,21629832,3,Direct persuasion,Balancing Connection and Social Media Use
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_habits_map,4,21629832,3,Direct persuasion,Daily Timing of Social Media Use
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,21629832,3,Direct persuasion,Social Media Impact on Energy and Productivity
13,1.0,youtube - videos - watching - minutes - hour - weeks - type - tv - useful - end,answer,t4_benefits_counter,10,21629832,3,Direct persuasion,Managing YouTube Viewing Time
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_importance_scale,12,21629832,3,Direct persuasion,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_plan_or_benchmarks,16,21629832,3,Direct persuasion,Balancing Connection and Social Media Use
0,0.5571371242037629,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_commitment_rule,18,21629832,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_enforcement,20,21629832,3,Direct persuasion,Struggling to Regulate Social Media Use
8,1.0,control - believe - mind - try - self - difficult - stick - effort - want - pretty,answer,t4_confidence_scale2,22,21629832,3,Direct persuasion,Self-Confidence in Behavior Change
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_barriers_solutions,26,21629832,3,Direct persuasion,Daily Timing of Social Media Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_closing_summary,28,21629832,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,2,21664272,1,Change Talk,Balancing Connection and Social Media Use
7,0.2472307992616647,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,deepen_negative_impacts,4,21664272,1,Change Talk,Unproductive and Prolonged Scrolling
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,followup_2_past_negatives,6,21664272,1,Change Talk,Daily Timing of Social Media Use
0,0.756450448599124,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_reaction_relevance,2,81527218,3,Direct persuasion,Balancing Connection and Social Media Use
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_habits_map,4,81527218,3,Direct persuasion,Daily Timing of Social Media Use
2,0.8222095874372745,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_direct_harms,6,81527218,3,Direct persuasion,Social Media Impact on Energy and Productivity
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,81527218,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_benefits_counter,10,81527218,3,Direct persuasion,Balancing Connection and Social Media Use
4,0.5771304385890776,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,t4_importance_scale,12,81527218,3,Direct persuasion,Improving Focus and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_plan_or_benchmarks,16,81527218,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_enforcement,20,81527218,3,Direct persuasion,Struggling to Regulate Social Media Use
10,0.9249839235667802,app - willpower - phone - using - thing - mind - limit - days - use - think just,answer,t4_confidence_scale2,22,81527218,3,Direct persuasion,App and Notification Use Management
26,0.299368857933272,bored - attention - talking - world - kids - tired - health - spending time - tv - spending,answer,t4_barriers_solutions,26,81527218,3,Direct persuasion,Boredom and Attention States
22,0.7722998078875286,limit - app - daily - phone - stick - help - using - ll - talking - willpower,answer,t4_closing_summary,28,81527218,3,Direct persuasion,Setting Limits on Phone Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_positives,2,10759219,2,Ambivalence,Balancing Connection and Social Media Use
0,0.8692122079746241,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,deepen_positives,4,10759219,2,Ambivalence,Balancing Connection and Social Media Use
4,0.61374242975127,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,followup_past_negatives,6,10759219,2,Ambivalence,Improving Focus and Productivity
5,0.5824065095136882,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,deepen_negatives,8,10759219,2,Ambivalence,Daily Timing of Social Media Use
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,values_discrepancy,10,10759219,2,Ambivalence,Daily Timing of Social Media Use
4,0.9634750197397112,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,summary_understanding,12,10759219,2,Ambivalence,Improving Focus and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,importance_followup_higher,18,10759219,2,Ambivalence,Struggling to Regulate Social Media Use
13,0.6310500737320118,youtube - videos - watching - minutes - hour - weeks - type - tv - useful - end,answer,imagine_consequences,20,10759219,2,Ambivalence,Managing YouTube Viewing Time
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,second_scaling_question,22,10759219,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,confidence_followup_higher,26,10759219,2,Ambivalence,Struggling to Regulate Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,strengths_past_success,28,10759219,2,Ambivalence,Confidence in Changing Social Media Use
9,1.0,difficult - health - job - didn - motivated - change - habits - school - self - cut,answer,menu_of_choices_1,30,10759219,2,Ambivalence,Challenges in Sustaining Personal Change
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,action_step,32,10759219,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,review_interview,34,10759219,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,23223540,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_habits_map,4,23223540,3,Direct persuasion,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_direct_harms,6,23223540,3,Direct persuasion,Balancing Connection and Social Media Use
2,0.812269721028969,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,23223540,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_benefits_counter,10,23223540,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,21788296,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_habits_map,4,21788296,3,Direct persuasion,Struggling to Regulate Social Media Use
0,0.7336220824592004,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_direct_harms,6,21788296,3,Direct persuasion,Balancing Connection and Social Media Use
0,0.6667497480346626,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_benefits_ask,8,21788296,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_benefits_counter,10,21788296,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_importance_scale,12,21788296,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_plan_or_benchmarks,16,21788296,3,Direct persuasion,Struggling to Regulate Social Media Use
13,1.0,youtube - videos - watching - minutes - hour - weeks - type - tv - useful - end,answer,t4_commitment_rule,18,21788296,3,Direct persuasion,Managing YouTube Viewing Time
0,0.5888980811842736,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_enforcement,20,21788296,3,Direct persuasion,Balancing Connection and Social Media Use
21,1.0,willpower - strong - mind - difficult - just need - saying - old - got - effort - energy,answer,t4_confidence_scale2,22,21788296,3,Direct persuasion,Reliance on Personal Willpower
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_barriers_solutions,26,21788296,3,Direct persuasion,Struggling to Regulate Social Media Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_closing_summary,28,21788296,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,2,2480213,1,Change Talk,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,deepen_negative_impacts,4,2480213,1,Change Talk,Struggling to Regulate Social Media Use
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,followup_2_past_negatives,6,2480213,1,Change Talk,Daily Timing of Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,values_future_vision,8,2480213,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,summary_understanding,10,2480213,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,first_scaling_question,12,2480213,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,dig_deeper_first_scaling_question,16,2480213,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,second_scaling_question,18,2480213,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,27637568,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_habits_map,4,27637568,3,Direct persuasion,Struggling to Regulate Social Media Use
26,0.9099686914851588,bored - attention - talking - world - kids - tired - health - spending time - tv - spending,answer,t4_benefits_ask,8,27637568,3,Direct persuasion,Boredom and Attention States
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_benefits_counter,10,27637568,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_importance_scale,12,27637568,3,Direct persuasion,Struggling to Regulate Social Media Use
10,1.0,app - willpower - phone - using - thing - mind - limit - days - use - think just,answer,t4_plan_or_benchmarks,16,27637568,3,Direct persuasion,App and Notification Use Management
13,1.0,youtube - videos - watching - minutes - hour - weeks - type - tv - useful - end,answer,t4_enforcement,20,27637568,3,Direct persuasion,Managing YouTube Viewing Time
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,75763464,3,Direct persuasion,Struggling to Regulate Social Media Use
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_habits_map,4,75763464,3,Direct persuasion,Daily Timing of Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_direct_harms,6,75763464,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_benefits_ask,8,75763464,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,79757730,3,Direct persuasion,Struggling to Regulate Social Media Use
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_habits_map,4,79757730,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,0.5968632538786993,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_direct_harms,6,79757730,3,Direct persuasion,Balancing Connection and Social Media Use
2,0.6821870841505967,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,79757730,3,Direct persuasion,Social Media Impact on Energy and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_benefits_counter,10,79757730,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_importance_scale,12,79757730,3,Direct persuasion,Struggling to Regulate Social Media Use
1,0.9440865801721222,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_plan_or_benchmarks,16,79757730,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_commitment_rule,18,79757730,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_enforcement,20,79757730,3,Direct persuasion,Struggling to Regulate Social Media Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_confidence_scale2,22,79757730,3,Direct persuasion,Physical Strategies to Limit Phone Use
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_barriers_solutions,26,79757730,3,Direct persuasion,Social Media Impact on Energy and Productivity
24,1.0,app - willpower - putting - help - idea - phone - aware - place - house - sort,answer,t4_closing_summary,28,79757730,3,Direct persuasion,Use of App Blockers for Control
0,0.8213272128587599,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,2,38891617,1,Change Talk,Balancing Connection and Social Media Use
7,0.2472307992616647,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,deepen_negative_impacts,4,38891617,1,Change Talk,Unproductive and Prolonged Scrolling
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_2_past_negatives,6,38891617,1,Change Talk,Struggling to Regulate Social Media Use
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,values_future_vision,8,38891617,1,Change Talk,Social Media Impact on Energy and Productivity
1,0.542282562546308,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,summary_understanding,10,38891617,1,Change Talk,Physical Strategies to Limit Phone Use
12,1.0,right - perfect - ve got - fine - did - good - change - completely - think - plan,answer,first_scaling_question,12,38891617,1,Change Talk,Explicit Confirmation of Accuracy
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,followup_first_scaling_question,14,38891617,1,Change Talk,Confidence in Changing Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,dig_deeper_first_scaling_question,16,38891617,1,Change Talk,Confidence in Changing Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,second_scaling_question,18,38891617,1,Change Talk,Struggling to Regulate Social Media Use
