topic_id,user_id_raw,T,treatment,topic_label
1,17863867,3,Direct persuasion,Physical Strategies to Limit Phone Use
2,17863867,3,Direct persuasion,Social Media Impact on Energy and Productivity
22,17863867,3,Direct persuasion,Setting Limits on Phone Use
6,65681871,1,Change Talk,Challenges in Changing Social Media Habits
2,65681871,1,Change Talk,Social Media Impact on Energy and Productivity
13,65681871,1,Change Talk,Managing YouTube Viewing Time
0,65681871,1,Change Talk,Balancing Connection and Social Media Use
-1,65681871,1,Change Talk,Struggling to Regulate Social Media Use
12,65681871,1,Change Talk,Explicit Confirmation of Accuracy
-1,65681871,1,Change Talk,Struggling to Regulate Social Media Use
-1,65681871,1,Change Talk,Struggling to Regulate Social Media Use
8,65681871,1,Change Talk,Self-Confidence in Behavior Change
10,65681871,1,Change Talk,App and Notification Use Management
9,65681871,1,Change Talk,Challenges in Sustaining Personal Change
10,65681871,1,Change Talk,App and Notification Use Management
0,65681871,1,Change Talk,Balancing Connection and Social Media Use
-1,65681871,1,Change Talk,Struggling to Regulate Social Media Use
-1,27436427,2,Ambivalence,Struggling to Regulate Social Media Use
0,27436427,2,Ambivalence,Balancing Connection and Social Media Use
0,27436427,2,Ambivalence,Balancing Connection and Social Media Use
-1,27436427,2,Ambivalence,Struggling to Regulate Social Media Use
-1,27436427,2,Ambivalence,Struggling to Regulate Social Media Use
-1,27436427,2,Ambivalence,Struggling to Regulate Social Media Use
-1,27436427,2,Ambivalence,Struggling to Regulate Social Media Use
3,27436427,2,Ambivalence,Confidence in Changing Social Media Use
2,27436427,2,Ambivalence,Social Media Impact on Energy and Productivity
3,27436427,2,Ambivalence,Confidence in Changing Social Media Use
15,27436427,2,Ambivalence,Gradual Reduction of Social Media Use
3,27436427,2,Ambivalence,Confidence in Changing Social Media Use
0,27436427,2,Ambivalence,Balancing Connection and Social Media Use
2,27436427,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,27436427,2,Ambivalence,Struggling to Regulate Social Media Use
-1,27436427,2,Ambivalence,Struggling to Regulate Social Media Use
-1,27436427,2,Ambivalence,Struggling to Regulate Social Media Use
0,27436427,2,Ambivalence,Balancing Connection and Social Media Use
0,98161750,3,Direct persuasion,Balancing Connection and Social Media Use
5,98161750,3,Direct persuasion,Daily Timing of Social Media Use
-1,98161750,3,Direct persuasion,Struggling to Regulate Social Media Use
7,98161750,3,Direct persuasion,Unproductive and Prolonged Scrolling
0,98161750,3,Direct persuasion,Balancing Connection and Social Media Use
4,98161750,3,Direct persuasion,Improving Focus and Productivity
1,98161750,3,Direct persuasion,Physical Strategies to Limit Phone Use
19,98161750,3,Direct persuasion,Preference for Gradual Social Media Reduction
-1,98161750,3,Direct persuasion,Struggling to Regulate Social Media Use
1,98161750,3,Direct persuasion,Physical Strategies to Limit Phone Use
5,98161750,3,Direct persuasion,Daily Timing of Social Media Use
-1,98161750,3,Direct persuasion,Struggling to Regulate Social Media Use
0,58289556,2,Ambivalence,Balancing Connection and Social Media Use
0,58289556,2,Ambivalence,Balancing Connection and Social Media Use
-1,58289556,2,Ambivalence,Struggling to Regulate Social Media Use
2,58289556,2,Ambivalence,Social Media Impact on Energy and Productivity
2,58289556,2,Ambivalence,Social Media Impact on Energy and Productivity
25,58289556,2,Ambivalence,Perceived Productivity and Social Media Conflict
12,58289556,2,Ambivalence,Explicit Confirmation of Accuracy
2,58289556,2,Ambivalence,Social Media Impact on Energy and Productivity
2,58289556,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,58289556,2,Ambivalence,Struggling to Regulate Social Media Use
8,58289556,2,Ambivalence,Self-Confidence in Behavior Change
26,58289556,2,Ambivalence,Boredom and Attention States
-1,58289556,2,Ambivalence,Struggling to Regulate Social Media Use
-1,58289556,2,Ambivalence,Struggling to Regulate Social Media Use
-1,58289556,2,Ambivalence,Struggling to Regulate Social Media Use
-1,58289556,2,Ambivalence,Struggling to Regulate Social Media Use
-1,48397989,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,48397989,3,Direct persuasion,Struggling to Regulate Social Media Use
0,48397989,3,Direct persuasion,Balancing Connection and Social Media Use
-1,48397989,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,48397989,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,48397989,3,Direct persuasion,Struggling to Regulate Social Media Use
0,48397989,3,Direct persuasion,Balancing Connection and Social Media Use
7,98075999,1,Change Talk,Unproductive and Prolonged Scrolling
-1,98075999,1,Change Talk,Struggling to Regulate Social Media Use
7,98075999,1,Change Talk,Unproductive and Prolonged Scrolling
-1,98075999,1,Change Talk,Struggling to Regulate Social Media Use
-1,98075999,1,Change Talk,Struggling to Regulate Social Media Use
-1,98075999,1,Change Talk,Struggling to Regulate Social Media Use
3,98075999,1,Change Talk,Confidence in Changing Social Media Use
-1,98075999,1,Change Talk,Struggling to Regulate Social Media Use
0,98075999,1,Change Talk,Balancing Connection and Social Media Use
0,98075999,1,Change Talk,Balancing Connection and Social Media Use
7,98075999,1,Change Talk,Unproductive and Prolonged Scrolling
-1,98075999,1,Change Talk,Struggling to Regulate Social Media Use
3,98075999,1,Change Talk,Confidence in Changing Social Media Use
10,98075999,1,Change Talk,App and Notification Use Management
0,98075999,1,Change Talk,Balancing Connection and Social Media Use
-1,64886283,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,64886283,3,Direct persuasion,Struggling to Regulate Social Media Use
0,64886283,3,Direct persuasion,Balancing Connection and Social Media Use
2,64886283,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,64886283,3,Direct persuasion,Balancing Connection and Social Media Use
-1,64886283,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,57970636,1,Change Talk,Struggling to Regulate Social Media Use
0,57970636,1,Change Talk,Balancing Connection and Social Media Use
-1,57970636,1,Change Talk,Struggling to Regulate Social Media Use
2,57970636,1,Change Talk,Social Media Impact on Energy and Productivity
4,57970636,1,Change Talk,Improving Focus and Productivity
12,57970636,1,Change Talk,Explicit Confirmation of Accuracy
14,57970636,1,Change Talk,Affirming Importance and Priority
-1,57970636,1,Change Talk,Struggling to Regulate Social Media Use
-1,57970636,1,Change Talk,Struggling to Regulate Social Media Use
8,57970636,1,Change Talk,Self-Confidence in Behavior Change
-1,57970636,1,Change Talk,Struggling to Regulate Social Media Use
0,57970636,1,Change Talk,Balancing Connection and Social Media Use
0,57970636,1,Change Talk,Balancing Connection and Social Media Use
0,57970636,1,Change Talk,Balancing Connection and Social Media Use
-1,57970636,1,Change Talk,Struggling to Regulate Social Media Use
-1,17600923,2,Ambivalence,Struggling to Regulate Social Media Use
0,17600923,2,Ambivalence,Balancing Connection and Social Media Use
0,17600923,2,Ambivalence,Balancing Connection and Social Media Use
2,17600923,2,Ambivalence,Social Media Impact on Energy and Productivity
0,37914988,1,Change Talk,Balancing Connection and Social Media Use
-1,37914988,1,Change Talk,Struggling to Regulate Social Media Use
2,37914988,1,Change Talk,Social Media Impact on Energy and Productivity
4,37914988,1,Change Talk,Improving Focus and Productivity
1,37914988,1,Change Talk,Physical Strategies to Limit Phone Use
4,37914988,1,Change Talk,Improving Focus and Productivity
0,37914988,1,Change Talk,Balancing Connection and Social Media Use
18,37914988,1,Change Talk,Expressions of Uncertainty and Clarification
-1,37914988,1,Change Talk,Struggling to Regulate Social Media Use
1,37914988,1,Change Talk,Physical Strategies to Limit Phone Use
6,37914988,1,Change Talk,Challenges in Changing Social Media Habits
0,57029054,2,Ambivalence,Balancing Connection and Social Media Use
0,57029054,2,Ambivalence,Balancing Connection and Social Media Use
0,57029054,2,Ambivalence,Balancing Connection and Social Media Use
-1,57029054,2,Ambivalence,Struggling to Regulate Social Media Use
2,57029054,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,57029054,2,Ambivalence,Struggling to Regulate Social Media Use
-1,57029054,2,Ambivalence,Struggling to Regulate Social Media Use
-1,57029054,2,Ambivalence,Struggling to Regulate Social Media Use
-1,57029054,2,Ambivalence,Struggling to Regulate Social Media Use
7,70215756,3,Direct persuasion,Unproductive and Prolonged Scrolling
7,70215756,3,Direct persuasion,Unproductive and Prolonged Scrolling
-1,70215756,3,Direct persuasion,Struggling to Regulate Social Media Use
2,70215756,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,70215756,3,Direct persuasion,Balancing Connection and Social Media Use
4,70215756,3,Direct persuasion,Improving Focus and Productivity
-1,70215756,3,Direct persuasion,Struggling to Regulate Social Media Use
5,70215756,3,Direct persuasion,Daily Timing of Social Media Use
-1,70215756,3,Direct persuasion,Struggling to Regulate Social Media Use
0,70215756,3,Direct persuasion,Balancing Connection and Social Media Use
-1,79304243,1,Change Talk,Struggling to Regulate Social Media Use
-1,79304243,1,Change Talk,Struggling to Regulate Social Media Use
11,79304243,1,Change Talk,Negative Content and Ad Intrusion
11,79304243,1,Change Talk,Negative Content and Ad Intrusion
11,79304243,1,Change Talk,Negative Content and Ad Intrusion
-1,79304243,1,Change Talk,Struggling to Regulate Social Media Use
3,79304243,1,Change Talk,Confidence in Changing Social Media Use
0,79304243,1,Change Talk,Balancing Connection and Social Media Use
0,79304243,1,Change Talk,Balancing Connection and Social Media Use
3,79304243,1,Change Talk,Confidence in Changing Social Media Use
0,10970181,2,Ambivalence,Balancing Connection and Social Media Use
0,10970181,2,Ambivalence,Balancing Connection and Social Media Use
-1,10970181,2,Ambivalence,Struggling to Regulate Social Media Use
-1,10970181,2,Ambivalence,Struggling to Regulate Social Media Use
17,10970181,2,Ambivalence,No Specific Thoughts or Ideas
14,10970181,2,Ambivalence,Affirming Importance and Priority
-1,10970181,2,Ambivalence,Struggling to Regulate Social Media Use
2,10970181,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,10970181,2,Ambivalence,Struggling to Regulate Social Media Use
28,10970181,2,Ambivalence,Managing Conversational Engagement
3,10970181,2,Ambivalence,Confidence in Changing Social Media Use
12,10970181,2,Ambivalence,Explicit Confirmation of Accuracy
3,10970181,2,Ambivalence,Confidence in Changing Social Media Use
28,10970181,2,Ambivalence,Managing Conversational Engagement
1,10970181,2,Ambivalence,Physical Strategies to Limit Phone Use
5,10970181,2,Ambivalence,Daily Timing of Social Media Use
0,10970181,2,Ambivalence,Balancing Connection and Social Media Use
0,26160738,2,Ambivalence,Balancing Connection and Social Media Use
0,26160738,2,Ambivalence,Balancing Connection and Social Media Use
0,26160738,2,Ambivalence,Balancing Connection and Social Media Use
0,26160738,2,Ambivalence,Balancing Connection and Social Media Use
5,26160738,2,Ambivalence,Daily Timing of Social Media Use
25,26160738,2,Ambivalence,Perceived Productivity and Social Media Conflict
-1,26160738,2,Ambivalence,Struggling to Regulate Social Media Use
3,26160738,2,Ambivalence,Confidence in Changing Social Media Use
-1,26160738,2,Ambivalence,Struggling to Regulate Social Media Use
3,26160738,2,Ambivalence,Confidence in Changing Social Media Use
-1,26160738,2,Ambivalence,Struggling to Regulate Social Media Use
21,26160738,2,Ambivalence,Reliance on Personal Willpower
6,26160738,2,Ambivalence,Challenges in Changing Social Media Habits
9,26160738,2,Ambivalence,Challenges in Sustaining Personal Change
0,26160738,2,Ambivalence,Balancing Connection and Social Media Use
-1,26160738,2,Ambivalence,Struggling to Regulate Social Media Use
17,26160738,2,Ambivalence,No Specific Thoughts or Ideas
0,18584480,2,Ambivalence,Balancing Connection and Social Media Use
0,18584480,2,Ambivalence,Balancing Connection and Social Media Use
0,18584480,2,Ambivalence,Balancing Connection and Social Media Use
-1,18584480,2,Ambivalence,Struggling to Regulate Social Media Use
2,18584480,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,18584480,2,Ambivalence,Struggling to Regulate Social Media Use
0,53536963,1,Change Talk,Balancing Connection and Social Media Use
0,53536963,1,Change Talk,Balancing Connection and Social Media Use
-1,53536963,1,Change Talk,Struggling to Regulate Social Media Use
-1,53536963,1,Change Talk,Struggling to Regulate Social Media Use
4,53536963,1,Change Talk,Improving Focus and Productivity
-1,53536963,1,Change Talk,Struggling to Regulate Social Media Use
3,53536963,1,Change Talk,Confidence in Changing Social Media Use
3,53536963,1,Change Talk,Confidence in Changing Social Media Use
4,53536963,1,Change Talk,Improving Focus and Productivity
0,53536963,1,Change Talk,Balancing Connection and Social Media Use
3,53536963,1,Change Talk,Confidence in Changing Social Media Use
5,53536963,1,Change Talk,Daily Timing of Social Media Use
2,53536963,1,Change Talk,Social Media Impact on Energy and Productivity
-1,53536963,1,Change Talk,Struggling to Regulate Social Media Use
-1,53536963,1,Change Talk,Struggling to Regulate Social Media Use
7,58841972,1,Change Talk,Unproductive and Prolonged Scrolling
-1,58841972,1,Change Talk,Struggling to Regulate Social Media Use
5,58841972,1,Change Talk,Daily Timing of Social Media Use
1,58841972,1,Change Talk,Physical Strategies to Limit Phone Use
1,58841972,1,Change Talk,Physical Strategies to Limit Phone Use
-1,58841972,1,Change Talk,Struggling to Regulate Social Media Use
14,58841972,1,Change Talk,Affirming Importance and Priority
4,58841972,1,Change Talk,Improving Focus and Productivity
10,58841972,1,Change Talk,App and Notification Use Management
1,58841972,1,Change Talk,Physical Strategies to Limit Phone Use
18,58841972,1,Change Talk,Expressions of Uncertainty and Clarification
1,58841972,1,Change Talk,Physical Strategies to Limit Phone Use
1,58841972,1,Change Talk,Physical Strategies to Limit Phone Use
-1,58841972,1,Change Talk,Struggling to Regulate Social Media Use
0,15329413,2,Ambivalence,Balancing Connection and Social Media Use
13,15329413,2,Ambivalence,Managing YouTube Viewing Time
0,15329413,2,Ambivalence,Balancing Connection and Social Media Use
0,15329413,2,Ambivalence,Balancing Connection and Social Media Use
13,15329413,2,Ambivalence,Managing YouTube Viewing Time
-1,15329413,2,Ambivalence,Struggling to Regulate Social Media Use
12,15329413,2,Ambivalence,Explicit Confirmation of Accuracy
3,15329413,2,Ambivalence,Confidence in Changing Social Media Use
-1,15329413,2,Ambivalence,Struggling to Regulate Social Media Use
2,15329413,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,15329413,2,Ambivalence,Struggling to Regulate Social Media Use
3,15329413,2,Ambivalence,Confidence in Changing Social Media Use
8,15329413,2,Ambivalence,Self-Confidence in Behavior Change
-1,15329413,2,Ambivalence,Struggling to Regulate Social Media Use
-1,15329413,2,Ambivalence,Struggling to Regulate Social Media Use
-1,15329413,2,Ambivalence,Struggling to Regulate Social Media Use
13,15329413,2,Ambivalence,Managing YouTube Viewing Time
-1,15329413,2,Ambivalence,Struggling to Regulate Social Media Use
0,48526698,3,Direct persuasion,Balancing Connection and Social Media Use
5,48526698,3,Direct persuasion,Daily Timing of Social Media Use
0,48526698,3,Direct persuasion,Balancing Connection and Social Media Use
2,48526698,3,Direct persuasion,Social Media Impact on Energy and Productivity
0,48526698,3,Direct persuasion,Balancing Connection and Social Media Use
4,48526698,3,Direct persuasion,Improving Focus and Productivity
7,48526698,3,Direct persuasion,Unproductive and Prolonged Scrolling
1,48526698,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,48526698,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,48526698,3,Direct persuasion,Physical Strategies to Limit Phone Use
5,48526698,3,Direct persuasion,Daily Timing of Social Media Use
-1,48526698,3,Direct persuasion,Struggling to Regulate Social Media Use
0,89144573,2,Ambivalence,Balancing Connection and Social Media Use
-1,89144573,2,Ambivalence,Struggling to Regulate Social Media Use
0,89144573,2,Ambivalence,Balancing Connection and Social Media Use
0,89144573,2,Ambivalence,Balancing Connection and Social Media Use
11,89144573,2,Ambivalence,Negative Content and Ad Intrusion
11,89144573,2,Ambivalence,Negative Content and Ad Intrusion
0,89144573,2,Ambivalence,Balancing Connection and Social Media Use
3,89144573,2,Ambivalence,Confidence in Changing Social Media Use
3,89144573,2,Ambivalence,Confidence in Changing Social Media Use
0,89144573,2,Ambivalence,Balancing Connection and Social Media Use
3,89144573,2,Ambivalence,Confidence in Changing Social Media Use
-1,89144573,2,Ambivalence,Struggling to Regulate Social Media Use
9,89144573,2,Ambivalence,Challenges in Sustaining Personal Change
-1,89144573,2,Ambivalence,Struggling to Regulate Social Media Use
-1,89144573,2,Ambivalence,Struggling to Regulate Social Media Use
0,89144573,2,Ambivalence,Balancing Connection and Social Media Use
-1,20020906,1,Change Talk,Struggling to Regulate Social Media Use
2,20020906,1,Change Talk,Social Media Impact on Energy and Productivity
0,20020906,1,Change Talk,Balancing Connection and Social Media Use
6,20020906,1,Change Talk,Challenges in Changing Social Media Habits
0,20020906,1,Change Talk,Balancing Connection and Social Media Use
1,20020906,1,Change Talk,Physical Strategies to Limit Phone Use
-1,20020906,1,Change Talk,Struggling to Regulate Social Media Use
3,20020906,1,Change Talk,Confidence in Changing Social Media Use
-1,20020906,1,Change Talk,Struggling to Regulate Social Media Use
-1,20020906,1,Change Talk,Struggling to Regulate Social Media Use
3,20020906,1,Change Talk,Confidence in Changing Social Media Use
-1,20020906,1,Change Talk,Struggling to Regulate Social Media Use
-1,20020906,1,Change Talk,Struggling to Regulate Social Media Use
1,20020906,1,Change Talk,Physical Strategies to Limit Phone Use
1,20020906,1,Change Talk,Physical Strategies to Limit Phone Use
6,20020906,1,Change Talk,Challenges in Changing Social Media Habits
10,31812567,1,Change Talk,App and Notification Use Management
7,31812567,1,Change Talk,Unproductive and Prolonged Scrolling
10,31812567,1,Change Talk,App and Notification Use Management
11,31812567,1,Change Talk,Negative Content and Ad Intrusion
-1,31812567,1,Change Talk,Struggling to Regulate Social Media Use
12,31812567,1,Change Talk,Explicit Confirmation of Accuracy
0,31812567,1,Change Talk,Balancing Connection and Social Media Use
-1,31812567,1,Change Talk,Struggling to Regulate Social Media Use
-1,31812567,1,Change Talk,Struggling to Regulate Social Media Use
-1,31812567,1,Change Talk,Struggling to Regulate Social Media Use
9,31812567,1,Change Talk,Challenges in Sustaining Personal Change
-1,31812567,1,Change Talk,Struggling to Regulate Social Media Use
-1,31812567,1,Change Talk,Struggling to Regulate Social Media Use
-1,31812567,1,Change Talk,Struggling to Regulate Social Media Use
0,9562521,1,Change Talk,Balancing Connection and Social Media Use
-1,9562521,1,Change Talk,Struggling to Regulate Social Media Use
5,9562521,1,Change Talk,Daily Timing of Social Media Use
2,9562521,1,Change Talk,Social Media Impact on Energy and Productivity
4,9562521,1,Change Talk,Improving Focus and Productivity
12,9562521,1,Change Talk,Explicit Confirmation of Accuracy
3,9562521,1,Change Talk,Confidence in Changing Social Media Use
4,9562521,1,Change Talk,Improving Focus and Productivity
3,9562521,1,Change Talk,Confidence in Changing Social Media Use
1,9562521,1,Change Talk,Physical Strategies to Limit Phone Use
9,9562521,1,Change Talk,Challenges in Sustaining Personal Change
-1,9562521,1,Change Talk,Struggling to Regulate Social Media Use
-1,9562521,1,Change Talk,Struggling to Regulate Social Media Use
0,9562521,1,Change Talk,Balancing Connection and Social Media Use
-1,50761537,2,Ambivalence,Struggling to Regulate Social Media Use
0,50761537,2,Ambivalence,Balancing Connection and Social Media Use
-1,50761537,2,Ambivalence,Struggling to Regulate Social Media Use
7,50761537,2,Ambivalence,Unproductive and Prolonged Scrolling
-1,50761537,2,Ambivalence,Struggling to Regulate Social Media Use
-1,72607583,3,Direct persuasion,Struggling to Regulate Social Media Use
5,72607583,3,Direct persuasion,Daily Timing of Social Media Use
-1,72607583,3,Direct persuasion,Struggling to Regulate Social Media Use
4,72607583,3,Direct persuasion,Improving Focus and Productivity
0,72607583,3,Direct persuasion,Balancing Connection and Social Media Use
4,72607583,3,Direct persuasion,Improving Focus and Productivity
1,72607583,3,Direct persuasion,Physical Strategies to Limit Phone Use
5,72607583,3,Direct persuasion,Daily Timing of Social Media Use
24,72607583,3,Direct persuasion,Use of App Blockers for Control
-1,72607583,3,Direct persuasion,Struggling to Regulate Social Media Use
24,72607583,3,Direct persuasion,Use of App Blockers for Control
0,7998657,2,Ambivalence,Balancing Connection and Social Media Use
0,7998657,2,Ambivalence,Balancing Connection and Social Media Use
0,7998657,2,Ambivalence,Balancing Connection and Social Media Use
2,7998657,2,Ambivalence,Social Media Impact on Energy and Productivity
5,7998657,2,Ambivalence,Daily Timing of Social Media Use
2,7998657,2,Ambivalence,Social Media Impact on Energy and Productivity
0,7998657,2,Ambivalence,Balancing Connection and Social Media Use
-1,7998657,2,Ambivalence,Struggling to Regulate Social Media Use
18,7998657,2,Ambivalence,Expressions of Uncertainty and Clarification
-1,7998657,2,Ambivalence,Struggling to Regulate Social Media Use
14,7998657,2,Ambivalence,Affirming Importance and Priority
-1,37833465,1,Change Talk,Struggling to Regulate Social Media Use
11,37833465,1,Change Talk,Negative Content and Ad Intrusion
5,37833465,1,Change Talk,Daily Timing of Social Media Use
11,37833465,1,Change Talk,Negative Content and Ad Intrusion
4,37833465,1,Change Talk,Improving Focus and Productivity
27,37833465,1,Change Talk,Affirmations and Confirmations
-1,37833465,1,Change Talk,Struggling to Regulate Social Media Use
0,37833465,1,Change Talk,Balancing Connection and Social Media Use
3,37833465,1,Change Talk,Confidence in Changing Social Media Use
10,37833465,1,Change Talk,App and Notification Use Management
-1,37833465,1,Change Talk,Struggling to Regulate Social Media Use
-1,37833465,1,Change Talk,Struggling to Regulate Social Media Use
-1,37833465,1,Change Talk,Struggling to Regulate Social Media Use
-1,37833465,1,Change Talk,Struggling to Regulate Social Media Use
-1,37833465,1,Change Talk,Struggling to Regulate Social Media Use
-1,20148682,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,20148682,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,20148682,3,Direct persuasion,Struggling to Regulate Social Media Use
0,20148682,3,Direct persuasion,Balancing Connection and Social Media Use
0,20148682,3,Direct persuasion,Balancing Connection and Social Media Use
4,20148682,3,Direct persuasion,Improving Focus and Productivity
3,20148682,3,Direct persuasion,Confidence in Changing Social Media Use
-1,20148682,3,Direct persuasion,Struggling to Regulate Social Media Use
1,20148682,3,Direct persuasion,Physical Strategies to Limit Phone Use
24,20148682,3,Direct persuasion,Use of App Blockers for Control
10,20148682,3,Direct persuasion,App and Notification Use Management
-1,20148682,3,Direct persuasion,Struggling to Regulate Social Media Use
6,3762277,1,Change Talk,Challenges in Changing Social Media Habits
-1,3762277,1,Change Talk,Struggling to Regulate Social Media Use
-1,3762277,1,Change Talk,Struggling to Regulate Social Media Use
-1,3762277,1,Change Talk,Struggling to Regulate Social Media Use
4,3762277,1,Change Talk,Improving Focus and Productivity
-1,3762277,1,Change Talk,Struggling to Regulate Social Media Use
3,3762277,1,Change Talk,Confidence in Changing Social Media Use
3,3762277,1,Change Talk,Confidence in Changing Social Media Use
4,3762277,1,Change Talk,Improving Focus and Productivity
3,3762277,1,Change Talk,Confidence in Changing Social Media Use
3,3762277,1,Change Talk,Confidence in Changing Social Media Use
-1,3762277,1,Change Talk,Struggling to Regulate Social Media Use
-1,3762277,1,Change Talk,Struggling to Regulate Social Media Use
0,3762277,1,Change Talk,Balancing Connection and Social Media Use
-1,3762277,1,Change Talk,Struggling to Regulate Social Media Use
-1,3762277,1,Change Talk,Struggling to Regulate Social Media Use
0,56010960,2,Ambivalence,Balancing Connection and Social Media Use
0,56010960,2,Ambivalence,Balancing Connection and Social Media Use
0,56010960,2,Ambivalence,Balancing Connection and Social Media Use
7,56010960,2,Ambivalence,Unproductive and Prolonged Scrolling
5,56010960,2,Ambivalence,Daily Timing of Social Media Use
10,56010960,2,Ambivalence,App and Notification Use Management
2,56010960,2,Ambivalence,Social Media Impact on Energy and Productivity
2,56010960,2,Ambivalence,Social Media Impact on Energy and Productivity
0,56010960,2,Ambivalence,Balancing Connection and Social Media Use
3,56010960,2,Ambivalence,Confidence in Changing Social Media Use
2,56010960,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,56010960,2,Ambivalence,Struggling to Regulate Social Media Use
-1,56010960,2,Ambivalence,Struggling to Regulate Social Media Use
-1,56010960,2,Ambivalence,Struggling to Regulate Social Media Use
-1,56010960,2,Ambivalence,Struggling to Regulate Social Media Use
0,46026559,3,Direct persuasion,Balancing Connection and Social Media Use
5,46026559,3,Direct persuasion,Daily Timing of Social Media Use
-1,46026559,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,46026559,3,Direct persuasion,Struggling to Regulate Social Media Use
0,46026559,3,Direct persuasion,Balancing Connection and Social Media Use
-1,46026559,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,46026559,3,Direct persuasion,Struggling to Regulate Social Media Use
18,46026559,3,Direct persuasion,Expressions of Uncertainty and Clarification
-1,46026559,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,46026559,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,45015620,1,Change Talk,Struggling to Regulate Social Media Use
2,45015620,1,Change Talk,Social Media Impact on Energy and Productivity
5,45015620,1,Change Talk,Daily Timing of Social Media Use
-1,45015620,1,Change Talk,Struggling to Regulate Social Media Use
4,45015620,1,Change Talk,Improving Focus and Productivity
8,45015620,1,Change Talk,Self-Confidence in Behavior Change
4,45015620,1,Change Talk,Improving Focus and Productivity
-1,45015620,1,Change Talk,Struggling to Regulate Social Media Use
-1,45015620,1,Change Talk,Struggling to Regulate Social Media Use
9,45015620,1,Change Talk,Challenges in Sustaining Personal Change
1,45015620,1,Change Talk,Physical Strategies to Limit Phone Use
-1,45015620,1,Change Talk,Struggling to Regulate Social Media Use
-1,45015620,1,Change Talk,Struggling to Regulate Social Media Use
-1,73679302,2,Ambivalence,Struggling to Regulate Social Media Use
-1,73679302,2,Ambivalence,Struggling to Regulate Social Media Use
0,73679302,2,Ambivalence,Balancing Connection and Social Media Use
13,73679302,2,Ambivalence,Managing YouTube Viewing Time
11,73679302,2,Ambivalence,Negative Content and Ad Intrusion
-1,73679302,2,Ambivalence,Struggling to Regulate Social Media Use
16,73679302,2,Ambivalence,Agreement with Summary Statements
3,73679302,2,Ambivalence,Confidence in Changing Social Media Use
3,73679302,2,Ambivalence,Confidence in Changing Social Media Use
-1,73679302,2,Ambivalence,Struggling to Regulate Social Media Use
0,73679302,2,Ambivalence,Balancing Connection and Social Media Use
3,73679302,2,Ambivalence,Confidence in Changing Social Media Use
-1,73679302,2,Ambivalence,Struggling to Regulate Social Media Use
0,69411779,3,Direct persuasion,Balancing Connection and Social Media Use
-1,69411779,3,Direct persuasion,Struggling to Regulate Social Media Use
0,69411779,3,Direct persuasion,Balancing Connection and Social Media Use
7,69411779,3,Direct persuasion,Unproductive and Prolonged Scrolling
0,69411779,3,Direct persuasion,Balancing Connection and Social Media Use
4,69411779,3,Direct persuasion,Improving Focus and Productivity
1,69411779,3,Direct persuasion,Physical Strategies to Limit Phone Use
1,69411779,3,Direct persuasion,Physical Strategies to Limit Phone Use
7,69411779,3,Direct persuasion,Unproductive and Prolonged Scrolling
-1,69411779,3,Direct persuasion,Struggling to Regulate Social Media Use
6,69411779,3,Direct persuasion,Challenges in Changing Social Media Habits
24,69411779,3,Direct persuasion,Use of App Blockers for Control
-1,70633849,1,Change Talk,Struggling to Regulate Social Media Use
0,70633849,1,Change Talk,Balancing Connection and Social Media Use
-1,70633849,1,Change Talk,Struggling to Regulate Social Media Use
-1,70633849,1,Change Talk,Struggling to Regulate Social Media Use
1,70633849,1,Change Talk,Physical Strategies to Limit Phone Use
0,58008852,2,Ambivalence,Balancing Connection and Social Media Use
0,58008852,2,Ambivalence,Balancing Connection and Social Media Use
0,58008852,2,Ambivalence,Balancing Connection and Social Media Use
0,58008852,2,Ambivalence,Balancing Connection and Social Media Use
11,58008852,2,Ambivalence,Negative Content and Ad Intrusion
0,58008852,2,Ambivalence,Balancing Connection and Social Media Use
16,58008852,2,Ambivalence,Agreement with Summary Statements
3,58008852,2,Ambivalence,Confidence in Changing Social Media Use
-1,58008852,2,Ambivalence,Struggling to Regulate Social Media Use
3,58008852,2,Ambivalence,Confidence in Changing Social Media Use
-1,58008852,2,Ambivalence,Struggling to Regulate Social Media Use
